RSL,Age,Age_er_average,RSL_er_average,RSL_er_max,RSL_er_min,Age_er_max,Age_er_min,SiteName,Region,RegionSite,Longitude,Latitude
-0.25,1.633,0.0295,0.07,0.07,0.07,0.027,0.032,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.26,1.604,0.028,0.07,0.07,0.07,0.021,0.035,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.27,1.576,0.0275,0.07,0.07,0.07,0.0205,0.0345,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.29,1.532,0.0295,0.07,0.07,0.07,0.028,0.031,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.31,1.489,0.02775,0.07,0.07,0.07,0.0295,0.026,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.33,1.446,0.02025,0.07,0.07,0.07,0.0245,0.016,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.35,1.396,0.02125,0.07,0.07,0.07,0.015,0.0275,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.37,1.353,0.0295,0.07,0.07,0.07,0.025,0.034,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.39,1.31,0.0325,0.07,0.07,0.07,0.031,0.034,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.41,1.267,0.03175,0.07,0.07,0.07,0.0325,0.031,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.43,1.224,0.02725,0.07,0.07,0.07,0.0295,0.025,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.44,1.198,0.02625,0.07,0.07,0.07,0.0275,0.025,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.45,1.171,0.029,0.07,0.07,0.07,0.029,0.029,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.47,1.13,0.0345,0.07,0.07,0.07,0.0335,0.0355,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.48,1.11,0.03575,0.07,0.07,0.07,0.035,0.0365,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.49,1.089,0.037,0.07,0.07,0.07,0.0365,0.0375,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.51,1.048,0.038,0.07,0.07,0.07,0.0395,0.0365,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.53,1.007,0.03575,0.07,0.07,0.07,0.038,0.0335,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.55,0.965,0.031,0.07,0.07,0.07,0.0355,0.0265,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.57,0.914,0.029,0.07,0.07,0.07,0.033,0.025,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.59,0.858,0.03725,0.07,0.07,0.07,0.036,0.0385,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.61,0.804,0.041,0.07,0.07,0.07,0.0405,0.0415,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.63,0.75,0.0395,0.07,0.07,0.07,0.0425,0.0365,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.65,0.697,0.0335,0.07,0.07,0.07,0.038,0.029,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.67,0.64,0.024,0.07,0.07,0.07,0.022,0.026,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.69,0.576,0.03275,0.07,0.07,0.07,0.0285,0.037,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.71,0.52,0.03725,0.07,0.07,0.07,0.037,0.0375,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.73,0.463,0.0355,0.07,0.07,0.07,0.0395,0.0315,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.75,0.402,0.0305,0.07,0.07,0.07,0.032,0.029,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.77,0.351,0.03225,0.07,0.07,0.07,0.0285,0.036,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.79,0.306,0.037,0.07,0.07,0.07,0.0345,0.0395,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.81,0.261,0.03775,0.07,0.07,0.07,0.0365,0.039,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.83,0.218,0.03475,0.07,0.07,0.07,0.0335,0.036,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.84,0.159,0.03675,0.07,0.07,0.07,0.034,0.0395,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.85,0.137,0.0405,0.07,0.07,0.07,0.0375,0.0435,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.87,0.114,0.04325,0.07,0.07,0.07,0.041,0.0455,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.89,0.07,0.0485,0.07,0.07,0.07,0.0475,0.0495,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.91,0.024,0.05075,0.07,0.07,0.07,0.0505,0.051,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.93,-0.02,0.05125,0.07,0.07,0.07,0.0515,0.051,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.95,-0.065,0.05125,0.07,0.07,0.07,0.052,0.0505,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.97,-0.109,0.04925,0.07,0.07,0.07,0.0495,0.049,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-0.99,-0.154,0.0455,0.07,0.07,0.07,0.045,0.046,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-1.01,-0.198,0.042,0.07,0.07,0.07,0.0385,0.0455,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-1.03,-0.245,0.04075,0.07,0.07,0.07,0.027,0.0545,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-1.05,-0.284,0.042,0.07,0.07,0.07,0.0275,0.0565,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-1.07,-0.316,0.04525,0.07,0.07,0.07,0.0315,0.059,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-1.09,-0.349,0.05,0.07,0.07,0.07,0.0345,0.0655,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-1.11,-0.38,0.0545,0.07,0.07,0.07,0.0365,0.0725,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-1.13,-0.413,0.059,0.07,0.07,0.07,0.0375,0.0805,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-1.15,-0.445,0.06275,0.07,0.07,0.07,0.038,0.0875,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-1.17,-0.477,0.06675,0.07,0.07,0.07,0.038,0.0955,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-1.18,-0.499,0.0705,0.07,0.07,0.07,0.0405,0.1005,"Nassau,
 Florida",Florida,"Nassau,
 Florida",-81.666,30.587
-2.57,-1.31,0.052,0.07,0.07,0.07,0.052,0.052,Massachusetts,Massachusetts,"Revere,
 Massachusetts",-71.008,42.431
-2.25,-1.158,0.0805,0.08,0.08,0.08,0.0805,0.0805,Massachusetts,Massachusetts,"Revere,
 Massachusetts",-71.008,42.431
-1.83,-0.648,0.0745,0.06,0.06,0.06,0.0745,0.0745,Massachusetts,Massachusetts,"Revere,
 Massachusetts",-71.008,42.431
-1.29,0.137,0.045,0.07,0.07,0.07,0.045,0.045,Massachusetts,Massachusetts,"Revere,
 Massachusetts",-71.008,42.431
-0.69,0.988,0.0265,0.06,0.06,0.06,0.0265,0.0265,Massachusetts,Massachusetts,"Revere,
 Massachusetts",-71.008,42.431
-0.58,1.584,0.049,0.07,0.07,0.07,0.049,0.049,Massachusetts,Massachusetts,"Revere,
 Massachusetts",-71.008,42.431
-1.12,0.463,0.039,0.06,0.06,0.06,0.039,0.039,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-1.02,0.507,0.037,0.06,0.06,0.06,0.037,0.037,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.98,0.619,0.02,0.06,0.06,0.06,0.02,0.02,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.93,0.671,0.0305,0.06,0.06,0.06,0.0305,0.0305,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.74,0.707,0.048,0.06,0.06,0.06,0.048,0.048,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.84,0.728,0.0505,0.06,0.06,0.06,0.0505,0.0505,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.63,0.932,0.05,0.06,0.06,0.06,0.05,0.05,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.64,0.941,0.027,0.06,0.06,0.06,0.027,0.027,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.59,0.997,0.034,0.06,0.06,0.06,0.034,0.034,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.52,1.415,0.03,0.06,0.06,0.06,0.03,0.03,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.49,1.486,0.0455,0.06,0.06,0.06,0.0455,0.0455,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.49,1.487,0.0475,0.06,0.06,0.06,0.0475,0.0475,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.42,1.6,0.045,0.06,0.06,0.06,0.045,0.045,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.39,1.669,0.0125,0.06,0.06,0.06,0.0125,0.0125,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.35,1.7,0.025,0.06,0.06,0.06,0.025,0.025,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.19,1.875,0.0125,0.06,0.06,0.06,0.0125,0.0125,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.05,1.93,0.005,0.06,0.06,0.06,0.005,0.005,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-0.02,1.963,5e-4,0.06,0.06,0.06,5e-4,5e-4,Massachusetts,Massachusetts,"Wood Island,
 Massachusetts",-71.008,42.431
-6.04,-1.44,0.553,0.67,0.67,0.67,0.553,0.553,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-5.12,-1.313,0.397,0.67,0.67,0.67,0.397,0.397,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-3.61,-0.998,0.304,0.67,0.67,0.67,0.304,0.304,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-2.83,-0.295,0.353,0.67,0.67,0.67,0.353,0.353,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-1.83,0.021,0.3775,0.67,0.67,0.67,0.3775,0.3775,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-0.91,0.922,0.27,0.67,0.67,0.67,0.27,0.27,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-0.33,1.215,0.09,0.67,0.67,0.67,0.09,0.09,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-0.03,1.629,0.1605,0.67,0.67,0.67,0.1605,0.1605,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-0.12,1.712,0.119,0.67,0.67,0.67,0.119,0.119,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-3.83,-0.228,0.1365,0.56,0.56,0.56,0.1365,0.1365,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-2.06,0.616,0.092,0.56,0.56,0.56,0.092,0.092,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-2.03,0.963,0.122,0.56,0.56,0.56,0.122,0.122,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-1.63,1.288,0.061,0.56,0.56,0.56,0.061,0.061,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-0.56,1.71,0.12,0.56,0.56,0.56,0.12,0.12,Massachusetts,Massachusetts,"Barnstable,
 Massachusetts",-71.008,42.431
-1.73,0.36,0.263,0.28,0.28,0.28,0.263,0.263,Massachusetts,Massachusetts,"Centerville,
 Massachusetts",-71.008,42.431
-2.6,0.615,0.0255,0.34,0.34,0.34,0.0255,0.0255,New Jersey,New Jersey,"Brigantine Marsh,
 New Jersey",-74.35,39.42
-0.82,1.482,0.0745,0.34,0.34,0.34,0.0745,0.0745,New Jersey,New Jersey,"Brigantine Marsh,
 New Jersey",-74.35,39.42
-0.96,1.552,0.045,0.34,0.34,0.34,0.045,0.045,New Jersey,New Jersey,"Brigantine Marsh,
 New Jersey",-74.35,39.42
-0.85,1.737,0.1065,0.34,0.34,0.34,0.1065,0.1065,New Jersey,New Jersey,"Brigantine Marsh,
 New Jersey",-74.35,39.42
-2.55,0.129,0.0505,0.38,0.38,0.38,0.0505,0.0505,New Jersey,New Jersey,"Brigantine NWR,
 New Jersey",-74.35,39.42
-2.85,0.011,0.1835,0.43,0.43,0.43,0.1835,0.1835,Northern New Jersey,New Jersey,"Cheesequake Marsh,
 New Jersey",-74.3,40.4
-2.62,0.826,0.193,0.42,0.42,0.42,0.193,0.193,Northern New Jersey,New Jersey,"Cheesequake Marsh,
 New Jersey",-74.3,40.4
-1.45,0.817,0.062,0.15,0.15,0.15,0.062,0.062,New Jersey,New Jersey,"Great Bay,
 New Jersey",-74.35,39.42
-2.81,-0.482,0.1415,0.4,0.4,0.4,0.1415,0.1415,New Jersey,New Jersey,"Sea Island City,
 New Jersey",-74.35,39.42
-1.31,1.082,0.1545,0.4,0.4,0.4,0.1545,0.1545,New Jersey,New Jersey,"Sea Island City,
 New Jersey",-74.35,39.42
-3.51,-0.394,0.1755,0.4,0.4,0.4,0.1755,0.1755,New Jersey,New Jersey,"Sea lsland City,
 New Jersey",-74.35,39.42
-1.27,1.367,0.035,0.4,0.4,0.4,0.035,0.035,New Jersey,New Jersey,"Whale Beach,
 New Jersey",-74.35,39.42
-0.79,1.568,0.0465,0.4,0.4,0.4,0.0465,0.0465,New Jersey,New Jersey,"Whale Beach,
 New Jersey",-74.35,39.42
-0.89,1.705,0.1225,0.4,0.4,0.4,0.1225,0.1225,New Jersey,New Jersey,"Whale Beach,
 New Jersey",-74.35,39.42
-0.94,1.736,0.107,0.4,0.4,0.4,0.107,0.107,New Jersey,New Jersey,"Whale Beach,
 New Jersey",-74.35,39.42
-0.66,1.737,0.1065,0.4,0.4,0.4,0.1065,0.1065,New Jersey,New Jersey,"Whale Beach,
 New Jersey",-74.35,39.42
-0.55,1.74,0.105,0.4,0.4,0.4,0.105,0.105,New Jersey,New Jersey,"Whale Beach,
 New Jersey",-74.35,39.42
-0.66,1.813,0.0685,0.4,0.4,0.4,0.0685,0.0685,New Jersey,New Jersey,"Whale Beach,
 New Jersey",-74.35,39.42
-0.57,1.817,0.0665,0.4,0.4,0.4,0.0665,0.0665,New Jersey,New Jersey,"Whale Beach,
 New Jersey",-74.35,39.42
-1.27,0.304,0.122,0.29,0.29,0.29,0.122,0.122,North Carolina,North Carolina,"Croatan National Forest,
 North Carolina",-77.1,34.7
-0.77,0.894,0.179,0.29,0.29,0.29,0.179,0.179,North Carolina,North Carolina,"Croatan National Forest,
 North Carolina",-77.1,34.7
-0.54,1.722,0.114,0.1,0.1,0.1,0.114,0.114,North Carolina,North Carolina,"Hatteras Island,
 North Carolina",-77.1,34.7
-0.86,1.732,0.109,0.27,0.27,0.27,0.109,0.109,North Carolina,North Carolina,"Hatteras Island,
 North Carolina",-77.1,34.7
-1.91,-0.247,0.2425,0.13,0.13,0.13,0.2425,0.2425,North Carolina,North Carolina,"Jarrett Bay,
 North Carolina",-77.1,34.7
-0.73,1.365,0.2925,0.13,0.13,0.13,0.2925,0.2925,North Carolina,North Carolina,"Jarrett Bay,
 North Carolina",-77.1,34.7
-0.71,1.795,0.0775,0.35,0.35,0.35,0.0775,0.0775,North Carolina,North Carolina,"Northern Frisco,
 North Carolina",-77.1,34.7
-1.78,0.485,0.0415,0.1,0.1,0.1,0.0415,0.0415,North Carolina,North Carolina,"Northern Outer Banks,
 North Carolina",-77.1,34.7
-0.66,1.387,0.0335,0.27,0.27,0.27,0.0335,0.0335,North Carolina,North Carolina,"Pamlico Sound,
 North Carolina",-77.1,34.7
-3.03,-1.694,0.1285,0.3,0.3,0.3,0.1285,0.1285,North Carolina,North Carolina,"Wilmington,
 North Carolina",-77.1,34.7
-0.93,0.683,0.1395,0.3,0.3,0.3,0.1395,0.1395,North Carolina,North Carolina,"Wilmington,
 North Carolina",-77.1,34.7
-6.39,-0.836,0.2105,0.27,0.27,0.27,0.2105,0.2105,Nova Scotia,Nova Scotia,"Chezzetcook Inlet,
 Nova Scotia",-63.26,44.74
-3.4,0.298,0.135,0.28,0.28,0.28,0.135,0.135,Nova Scotia,Nova Scotia,"Chezzetcook Inlet,
 Nova Scotia",-63.26,44.74
-0.15,2.005,0.002,0.08,0.08,0.08,5e-4,0.0035,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.17,1.993,0.00175,0.08,0.08,0.08,0.002,0.0015,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.19,1.99,0.001,0.08,0.08,0.08,0.001,0.001,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.21,1.987,0.00175,0.08,0.08,0.08,0.001,0.0025,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.23,1.979,0.00225,0.08,0.08,0.08,0.003,0.0015,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.25,1.967,0.003,0.08,0.08,0.08,0.003,0.003,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.26,1.96,0.0025,0.08,0.08,0.08,0.004,0.001,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.28,1.947,0.006,0.08,0.08,0.08,0.004,0.008,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.3,1.934,0.01025,0.08,0.08,0.08,0.007,0.0135,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.31,1.929,0.01175,0.08,0.08,0.08,0.0085,0.015,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.32,1.924,0.01325,0.08,0.08,0.08,0.01,0.0165,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.33,1.918,0.01375,0.08,0.08,0.08,0.0115,0.016,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.34,1.914,0.014,0.08,0.08,0.08,0.012,0.016,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.35,1.909,0.01525,0.08,0.08,0.08,0.013,0.0175,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.36,1.903,0.01625,0.08,0.08,0.08,0.014,0.0185,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.37,1.898,0.0175,0.08,0.08,0.08,0.016,0.019,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.38,1.892,0.018,0.08,0.08,0.08,0.0175,0.0185,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.4,1.882,0.01825,0.08,0.08,0.08,0.018,0.0185,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.42,1.872,0.018,0.08,0.08,0.08,0.0175,0.0185,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.45,1.857,0.0185,0.08,0.08,0.08,0.0185,0.0185,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.47,1.846,0.0185,0.08,0.08,0.08,0.02,0.017,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.48,1.841,0.01825,0.08,0.08,0.08,0.0195,0.017,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.5,1.831,0.017,0.08,0.08,0.08,0.019,0.015,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.53,1.815,0.0145,0.08,0.08,0.08,0.0165,0.0125,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.54,1.809,0.01325,0.08,0.08,0.08,0.0155,0.011,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.55,1.805,0.012,0.08,0.08,0.08,0.0135,0.0105,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.56,1.8,0.0105,0.08,0.08,0.08,0.012,0.009,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.57,1.794,0.01025,0.08,0.08,0.08,0.011,0.0095,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.58,1.786,0.0105,0.08,0.08,0.08,0.01,0.011,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.59,1.778,0.0115,0.08,0.08,0.08,0.008,0.015,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.61,1.764,0.016,0.08,0.08,0.08,0.012,0.02,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.63,1.75,0.0195,0.08,0.08,0.08,0.0145,0.0245,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.65,1.734,0.02325,0.08,0.08,0.08,0.0185,0.028,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.67,1.72,0.0255,0.08,0.08,0.08,0.021,0.03,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.69,1.702,0.0275,0.08,0.08,0.08,0.025,0.03,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.71,1.683,0.031,0.08,0.08,0.08,0.0305,0.0315,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.73,1.661,0.0285,0.08,0.08,0.08,0.03,0.027,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.74,1.65,0.028,0.08,0.08,0.08,0.0295,0.0265,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.75,1.64,0.026,0.08,0.08,0.08,0.0275,0.0245,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.76,1.631,0.0235,0.08,0.08,0.08,0.024,0.023,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.79,1.589,0.019,0.08,0.08,0.08,0.0175,0.0205,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.81,1.574,0.02,0.08,0.08,0.08,0.0185,0.0215,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.83,1.557,0.02075,0.08,0.08,0.08,0.0205,0.021,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.87,1.512,0.023,0.08,0.08,0.08,0.023,0.023,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.9,1.484,0.0245,0.08,0.08,0.08,0.0255,0.0235,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.91,1.474,0.02375,0.08,0.08,0.08,0.026,0.0215,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.93,1.455,0.023,0.08,0.08,0.08,0.0265,0.0195,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.95,1.436,0.01925,0.08,0.08,0.08,0.023,0.0155,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.97,1.414,0.01725,0.08,0.08,0.08,0.0165,0.018,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.99,1.394,0.01875,0.08,0.08,0.08,0.013,0.0245,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.03,1.359,0.022,0.08,0.08,0.08,0.02,0.024,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.07,1.325,0.0195,0.08,0.08,0.08,0.0215,0.0175,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.1,1.3,0.0145,0.08,0.08,0.08,0.0175,0.0115,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.12,1.281,0.011,0.08,0.08,0.08,0.0125,0.0095,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.15,1.267,0.01075,0.08,0.08,0.08,0.008,0.0135,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.18,1.253,0.01425,0.08,0.08,0.08,0.0115,0.017,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.2,1.237,0.016,0.08,0.08,0.08,0.014,0.018,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.23,1.221,0.02075,0.08,0.08,0.08,0.0175,0.024,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.26,1.203,0.02175,0.08,0.08,0.08,0.0205,0.023,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
